,artist,title,album,text
1263,Barış Manço,Aynalı Kemer,Yeni Bir Gün,Sabah yeli ılgıt ılgıt eserken seher vakti bir güzele vuruldum  Al dudakta inci dişi bu dünyada yok bir eşi  Seher vakti bir güzele vuruldum   Aynalı kemer ince bele bu can kurban tatlı dile  Seher vakti bir güzele vuruldum   Mor menekşe nergiz dizmiş boynuna  Kuşluk vakti aldı beni koynuna  Cıvıldaşır dudu kuşu sanki bülbülün ötüşü  Seher vakti bir güzele vuruldum      
1264,Barış Manço,Ayrılık,Mega Manço,"Fikrimden geceler yatabilmirem Bu fikri başımdan atabilmirem Neyleyim ki sene çatabilmirem  Ayrılık, ayrılık aman ayrılık Herbir dertten olar yaman ayrılık  Uzundur hicrimden gara geceler Bilmirem men gidim hara geceler Vuruptur gelbime yara geceler  Ayrılık, ayrılık aman ayrılık Her bir dertten olar yaman ayrılık   "
1265,Barış Manço,Bahçede Hanımeli,Hal Hal,(x2)  Bahçede hanımeli Sen ettin beni deli Gel gülüm gel Sen ettin beni deli Gel Gülüm Gel  Zorla güzellik olmaz Sevmeli sevdirmeli Gel gülüm gel Sevmeli sevdirmeli   
1266,Barış Manço,Bal Böceği,Müsaadenizle Çocuklar,"Seyyah oldum dolaştım şu alemi, ah güzelim Senin gibi bir vefasız görmedim ben Hayırsızı, kitapsızı, zalimi, bal böceğim Senin gibi bir insafsız görmedim ben Şu dağlarda çiçek oldum, aşkından sarardım soldum Bakmadın bana bal böceğim Yollarında toprak oldum, sen bastıkça ben kavruldum Görmedin beni bal böceğim  Seni gidi bal böceği Kim çözecek bu bilmeceyi Ateşte yanar pervane, ben oldum derdinden divane Hele gel, yine gel, bir gece vakti koynuma gel Hele gel, yine gel, bir gece vakti koynuma gel Ama benim adım bal böceği Bekleyemem ben bu geceyi Gelir de koynuna girerim ama Sonra da batırırım iğneyi Hele gel, yine gel, ben razıyım dön bana gel Hele gel, yine gel, bir gece vakti koynuma gel Ama benim adım bal böceği Bekleyemem ben bu geceyi Gelir de koynuna girerim ama Sonra da batırırım iğneyi  Nedir bu çektiğim senin elinden, ah güzelim Kurtar beni elalemin dilinden Bıktım usandım o bitmez nazından, bal böceğim     "
1267,Barış Manço,Bal Sultan,Estağfurullah Ne Haddimize,"Daha onaltı yaşına basmamıştı bal sultan  Bakmaya kıyamazdım öyle güzeldi bal sultan  Bir sabah dediler ki gelin oldu gitti gurbete bal sultan  Yüreğime düştü ateş inanmak bal sultan    Her damla yağmurda sen varsın bal sultan  Her tüten dumanda yine sen bal sultan    Aşk ateşiyle yanmayan nasıl ocak yaksın ki  Çocukluk nedir bilmeyen nasıl çocuk baksın ki  Duydum ki dalından kopmuş gül gibi solmuş gurbette bal  Sultan    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Altın kafesteki bülbül gibi susmuş bal sultan    Her damla yağmurda sen varsın bal sultan  Her tüten dumanda yine sen bal sultan    Bir akşam karanlığında çıkıp gitmiş bal sultan  Gün batısında yıldızlarla buluşmuş bal sultan  O gün bu gündür tatlı bir rüzgar eser gurbetten bal sultan  Ve karanlık gecelerde ışıldar tüm yıldızlar    Her damla yağmurda sen varsın bal sultan  Her tüten dumanda yine sen bal sultan   "
1268,Barış Manço,Ballı Kaymak,Mançoloji Cd 1,"Bir gün bile bana sevgilim demedin hep içine attın Nerde bir güzel görsen ona baktın beni ağlattın  Sabır taşı çatladı artık olamaz Seni benim elimden kimse alamaz Biz ikimiz ballı kaymak gibiyiz - aynen öyle Sana doyamam kıyamam artık olamaz Seni benim elimden kimse alamaz Biz ikimiz ballı kaymak gibiyiz  Aşkın yaktı kavurdu şu yüreğimi al beni kollarına Dudaklarım sana hasret susadım öp beni kana kana  Açtın kapıları, yıktın kaleleri, gel kır son kilidi Usulca yaklaş yaslan göğsüme çöz düğmelerimi  Evet aynen öyle   "
1269,Barış Manço,Domates Biber Patlıcan,Çocuk Şarkıları Volume 1,"Domates biber patlıcan   Domates biber patlıcan   Bir anda bütün dünyam karardı   Bu sesle sokaklar yankılandı   Domates biber patlıcan   Keşke hislerimi sana açıkca anlatabilseydim   Sana deli gibi aşık olduğumu söyleyebilseydim   Gözgöze geldiğimiz o anda   sanki Dilim tutuldu bir anda   Konuşamadım karşında   Oysa bütün cesaretimi toplayip sana gelmiştim   Senin için çarpan şu kalbi gör istemiştim   Tam elini tutmak üzereyken   Aşkımı itiraf edecekken   Sokaktan gelen o sesle yıkıldı dünyam   Domates biber patlıcan   Domates biber patlıcan   Bir anda bütün dünyam karardı     eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Bu sesle sokaklar yankılandı   Domates biber patlıcan   Şimdi benden çok uzaklardasın biliyorum   Belki Bir gün dönersin diye dualar ediyorum   Seni bir defa görsem yeter   İnanki bu bir ömre bedel   Yeter ki bitmesin bu rüyam   Nereye gitsem ne yana baksam hep seni görüyorum   Biliyorum artık çok geç ama yine de bekliyorum   Herşey boş geliyor bana   Sarılacağım sımsıkı sana   Yeter ki yıkılmasın bir daha dünyam   Domates biber patlıcan   Domates biber patlıcan   Bir anda bütün dünyam karardı   Bu sesle sokaklar yankılandı  Domates biber patlıcan   "
1270,Barış Manço,Dön Desem Döner Misin?,Live In Japan,Bunca yıl sonra seni görmek ne güzel Bunca yıl sonra seni duymak ne güzel Biraz solgun gördüm üşüyor musun? İçeri girmez misin? Biraz yorgun gördüm oturmaz mısın?  Hiç degişmemişsin O sıcak evimiz artık buz gibi Dört duvar üstüme geliyor sanki Hersey öylesine anlamsız boş ki Sensiz gecen bunca yıl sonunda inan ki     
1271,Barış Manço,Dönence,Hal Hal,"Dün çoktan döndü buralarda  Ve ben simsiyah bir gecenin koynunda yapayalnız bekliyorum  Duyuyorum, görüyorum bir gün gelecek dönence biliyorum    Simsiyah gecenin koynundayım yapayalnız  Uzaklarda bir yerlerde güneşler doğuyor  Biliyorum dönence  Kupkuru bir ağacın dalıyım yapayalnız  Uzaklarda bir yerlerde bir şeyler kök salıyor  Görüyorum dönence  Çatlamış dudağımda ne bir ses ne bir nefes  Uzaklarda bir yerlerde türküler söyleniyor  Duyuyorum,görüyorum,biliyorum    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]  Simsiyah gecenin koynundayım yapayalnız  Uzaklarda bir yerlerde güneşler doğuyor  dönence  Kupkuru bir ağacın dalıyım yapayalnız  Uzaklarda bir yerlerde bir şeyler kök salıyor                 dönence  çatlamış dudağımda ne bir ses ne bir nefes  uzaklarda bir yerlerde türküler söyleniyor  dönence  Duyuyorum biliyorum görüyorum dönence  Dönence gün dönende dönence  Bir gün gelecek dönence biliyorum   "
1272,Barış Manço,Dört Kapı,24 Ayar,Tuz ekmek hakkı bilerek Sofra kurmasan da olur Ilık bir tas çorba yeter Rızkım buymuş der içerim  Kadir kıymet anlayana Sandık açmasan da olur Kırk yamalı hırka yeter İdris biçmiş der giyerim  Bir çorbayla karnım doydu Hırka bana yorgan oldu     
1273,Barış Manço,Dragon Fly,20. Sanat Yili & Disco Manço,Dragon fly Flying high Weaving colours from the sun While I lye you pass by Into the sun Dragon fly Take me too On your sun surfing wing Let me float from the ground Towards the sun Shining sun Ripples strung In a trance I watch your dance Dragon fly Flying high Weaving colours from the sky Watch me try see me fly İnto the sun   
1274,Barış Manço,Durma Ha Durma,2023,Turnalardan haberimi Aldığın gün sevdiceğim Gülme sakın gülme ha gülme  Alnıma bir kara yazı Yazılmış ki yok ilacı Sevdiceğim gülme ha gülme  Yağmur ince ıl ıl ağlar Her damlası yüreğimi dağlar Seni bana çok görenler neyler  Karlı dağlar uzun uzun yollar Hepsi pişman susmuş ağlar Seni bana çok görenler neyler  Yıllar geçer güz yaz olur Barış bir gün toprak olur Sil göz yaşın durma ha durma   
1275,Barış Manço,Dut Ağacı,24 Ayar,Bu sabah doğup büyüdüğüm mahallenin sokaklarında dolaştım  Çocukluğumu tekrar yaşamak istedim bu sabah  Ve bir an keşke bugün Hiç olmasaymış diye düşündüm keşke   dün dün kalsaymış    Şu sağdaki iki katlı ev Nezahat hanımlarındı galiba  Yok yok bu Yekta beylerinki olmalı  Nezahat hanımlarınkinin yanı top oynadığımız boş arsaydı  İyi ama nerde boş arsa ya bakla tarlası peki taş mektep    Nerdeler kimler götürdü kimler çaldı o güzelim anıları   benden  Birden Rıza amcayı gördüm yine o dut ağacının altında   oturuyordu  Koştum ellerine sarıldım önce tanımadı sonra rıza amcanın  Sımsıcak ellerinde çocukluğumu yeniden yaşamaya başladım    Tam karşımızdaki evin üçüncü katında otururlardı  Ondört yaşında boyanmaya başladığından mahalleli  Sonunu iyi görmezdi doğrusu bu kız çok tango olmuş derlerdi    Evlenmiş iki sokak öteye taşınmışlar   Eskisi gibimi diye sordum  Eskisi gibiymiş biraz kilo almış o kadar olsun  Kim bilir kilolu olmak bile ne yakışmıştır ona zaten ne   yakışmazdı ki    Rengini beğenmedim bugün Rıza amca   Üstelik bayağı süzülmüşsün  Tabi gece hayatı içki sigara bakmıyorsunuz ki kendinize  İlahi Rıza amca   Birlikler umumi katipliğinden emekli oluvereli  Gecesi gündüzü bu dut ağacının altında geçerdi    Son üç sadrazamı ve   Cumhuriyetten bu yana bütün başvekilleri  
1276,Barış Manço,Düriye,Değmesin Yağlı Boya,dü dü dü düriye komşu kızı düriye naz etme gel beriye mahsun durma öyle dü dü dü düriye komşu kızı düriye hele hele gel beriye dargın mısın söyle inci boncuk tanesi boynunu süsleyen yedi köyün hanesi feda sana düriye dü dü dü düriye komşu kızı düriye benim gönlüm sende senin gönlün kimde  meyve veren ağaç dallarını eğer mi? yere düşen meyveyi toplamaya değer mi?  altın çöpe düşse değerini kaybeder mi? tenekeyi parlatsan hiç çeyrek altın eder mi?  dama çıkmak isteyen merdivenden iner mi? insan hiç attan inip eşeğe biner mi?   
1277,Barış Manço,Eğri Büğrü,20. Sanat Yili & Disco Manço,Bana yolun seç diyorlar Bozuk yolu seçer miyim Eğri eğri doğru doğru  Seçemezsen geç diyorlar Ben yolumdan geçer miyim Eğri eğri doğru doğru  Kimi batı kimi doğu Kuzey güney hepsi doğru Kim seçer ki bozuk yolu Eğri eğri doğru doğru  Benim yolum bana doğru Hiç yolumdan döner miyim  Eğri eğri doğru doğru Eğri büğrü ama yine de doğru  Bana yarin seç diyorlar  Vefasız yar seçer miyim Eğri eğri doğru doğru  Seçemezsen geç diyorlar  Geç desen de geçer miyim Eğri eğri doğru doğru  Kimi tatlı buğday tenli Kimi mahmur dudu dilli Kimi esmer nokta benli     
1278,Barış Manço,Elveda Ölüm,20. Sanat Yili & Disco Manço,Çoktan uçmuş güvercin tahta masam devrilmiş Can dostum çomar uykuda Tatlı komşu Ayşe teyze Emekli Salih Öğretmen Hepinize hepinize elveda Dostlar elveda Gözlerim kurşun gibi ağır ağır kapandı bu gece Elveda   
1279,Barış Manço,Emerald Garden,Baris Mancho,Emerald Garden Emerald Garden  If you go where the clouds kiss the mountains  You might find there a pot of fold a honey jar  You wont find there your passion kindled  Emerald Garden come with me take you there through crystal wind  Emerald Garden Emerald Garden  I have not been as others saw me  I have not seen as others saw things  Breezes softly have spoken to me  Emerald Garden come with me take you there through crystal wind  Emerald Garden Emerald Garden  So have no fear your task is ended  Your soul will fly higher than the skylark  You too will be as glided butterflies  Emerald Garden come with me take you there through crystal wind  Emerald Garden Emerald Garden   
1280,Barış Manço,En Büyük Mehmet Bizim Mehmet,Müsaadenizle Çocuklar,"Öksüz doğdu Mehmet  İte kaka büyüdü Mehmet  Onbir yaşına doğru  Okula da gitti Mehmet  Çaka çaka okudu da Mehmet  Döne döne başı döndü Mehmet  Diploma hak getire Mehmet  Okumayı sökemedi ki Mehmet  Saldım çayıra Mehmet  Mevlam kayıra Mehmet  Bütün köy toplansın  Bu Mehmet ne ballı çocuk  Vallahi çok şanslı çocuk  Ne amcası var ne dayısı  Bundan iyisi Şam'da kayısı  Mehmet, ula Mehmet  En büyük Mehmet bizim Mehmet  En büyük Mehmet bizim Mehmet    Askere gitti Mehmet  Eğitim gördü Mehmet  Jandarma komando  Doğuya da gitti Mehmet  Alavere dalavere Mehmet  Hadi yine yürü nöbete Mehmet  Askerlik uzadı Mehmet  Gelmedi tezkere Mehmet  Saldım çayıra Mehmet    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Mevlam kayıra Mehmet  Bütün bölük toplansın  Bu Mehmet ne ballı çocuk  Vallahi çok şanslı çocuk  Ne amcası var ne dayısı  Bundan iyisi Şam'da kayısı  Mehmet, ula Mehmet  En büyük Mehmet bizim Mehmet  En büyük Mehmet bizim Mehmet    Bir kızı sevdi Mehmet  Eridi de bitti Mehmet  Ama başlık parasını  Bulamadı gitti Mehmet  Nuh dedi kız babası Mehmet  Peygamber demedi Mehmet  Kız eline kına yaktı Mehmet  Babası paraya taktı Mehmet  Olmadı gitti Mehmet  Bir ömür bitti Mehmet  Bütün köy toplansın  Bu Mehmet ne ballı çocuk  Vallahi çok şanslı çocuk  Ne amcası var ne dayısı  Bundan iyisi Şam'da kayısı  Mehmet, ula Mehmet  En büyük Mehmet bizim Mehmet  En büyük Mehmet bizim Mehmet   "
1281,Barış Manço,Eski Bir Fincan,Estağfurullah Ne Haddimize,Dinle oğlum çok eskiden bir konakta  Akşamları gaz lambası ışığında  Paşa dedesinden kalan bu fincanla  Ninem eliyle kahve sunarmış Abdi beye    Yıllar sonra kırküç kırkdört harp ortası  Ekmek karnesi ve yoksulluk yılları  Kayınvalidesinden kalan bu fincanla  Bu kez annem eliyle kahve sunarmış Hakkı beye    Eski konak yıllar önce yandı gitti  Ekmek karneli zor günler çoktan bitti  Abdi bey Hakkı beyler rahmetli oldu  Bir tek bu fincan kaldı yüzyıllık sevdalardan  Bir gün senin olacak birikmiş anılarıyla  Düşüp kırılsa bile topla tamir et oğlum  Kahve yaşın gelecek bu fincanı iyi sakla     
1282,Barış Manço,Estargon Kalesi,Ben Bilirim,Estergon Estergon Yedi krala saray olan Estergon Biz seni Nemçel illerine Allah emaneti edip verdik Ve işte şimdi geri almaya geldik  Serhaddin hali böyledir Yiğid başından Ali eksik olmaz Rumeli gazileri Kelle verilir aman verilmez  Estergon kalası bre dilber aman Subaşı durak aman Kemirir gönlümü bre dilber aman Bir sinsi firak     
1283,Barış Manço,Evelallah,Mançoloji Cd 1,"Deli gönül uçtu haydin evelallah  Helalim ol kız gel evelallah   Rüyamda dün gece seni gördüm  Dağlara taşlara seni sordum  Hayırdır dedim hayra yordum  Gördüm, sordum, yordum evelallah  Haberimi uçurun nazlı yare  Yüreğim yanıyor pare pare  Lokman hekim gelse bulamaz çare  Yare, pare, çare evelallah   Deli gönül uçtu haydin evelallah  Helalim ol kız gel evelallah   Deli gönül uçtu haydin evelallah  Helalim ol kız gel evelallah   Deli gönül uçtu haydin evelallah  Helalim ol kız gel evelallah    "
1284,Barış Manço,Fil İle Kurbağa,Mançoloji Cd 1,Çok zamanlar önce kara orman içinde  Yalnız başına tek bir erkek fil yaşardı   Bir gün dolaşırken nehrin kenarında  Kendi gibi yalnız kurbağaya rastladı   Gözleri birleşti kalpleri birleşti sevgiyle  Elele verdiler yanyana geldiler sevgiyle   Bütün kuşlar sustu akan ırmaklar durdu  İki kalp ile çarpti bütün orman bir anda   Nehrin kenarına uzandılar yanyana      
1285,Barış Manço,Flower Of Love,Live In Japan,There's a flower called love  It grows in hidden ways  It can exist for years  Or fade away in days  There's the flower that  Rays on heavens fly  The Flower of love  Holds the key of life  The flower of love  Peace through many ???  Mmmm mmmm mmmm mmmm  Theres a flower called love  It holds the secret of life  Theres a flower called love  Guard it with your life  Love is all there is can't live without love [x3]   
1286,Barış Manço,Gamzedeyim Deva Bulmam,20. Sanat Yili & Disco Manço,Hey heeeeeeeeeeeeeey! Heeeeeeeeeeeeeeeeeyyyy Heeeeeeey heeey hey!  Gamzedeyim deva bulmam garibim bir yuva kurmam  Gamzedeyim deva bulmam garibim bir yuva kurmam  Kaderimdir hep çektiğim inlerim hiç reha bulmam  Kaderimdir hep çektiğim inlerim hiç reha bulmam    Hey heeeeeeeeeeeeeey! Heeeeeeeeeeeeeeeeeyyyy Heeeeeeey heeey hey!  Elem beni terk etmiyor Hiç de fasıla vermiyor  Elem beni terk etmiyor Hiç de fasıla vermiyor  Nihayetsiz müteakiben Doğrusu ömür yetmiyor. Niyahetsiz müteakiben Doğrusu ömür yetmiyor.    
1287,Barış Manço,Geçti Dost Kervanı,Estağfurullah Ne Haddimize,Şu karşı yaylada göç katar katar Bir yiğidin derdi serinde tüter Bu ayrılık bana ölümden beter Geçti dost kervanı eyleme beni eyleme beni Bu ayrılık bana ölümden beter Geçti dost kervanı eyleme beni eyleme beni  Şu benim sevdiğim başta oturur Bu güzelin derdi beni bitirir Bu ayrılık bize zulüm getirir Geçti dost kervanı eyleme beni eyleme beni Bu ayrılık bize zulüm getirir Geçti dost kervanı eyleme beni eyleme beni  Pir Sultan Abdalım dağlar aşarım Aşarımda dost diye nere düşerim Çok ekmeğin yedim helalaşalım Geçti dost kervanı eyleme beni eyleme beni Çok ekmeğin yedim helalaşalım Geçti dost kervanı eyleme beni eyleme beni   
1288,Barış Manço,Gel,Mega Manço,Yine dün gece Sabaha kadar düşündüm seni İçimde bir umut Sanki her an gelecekmişsin gibi  Hiç düşündün mü Ardında kalan bu divaneyi Ama bil ki ben Sonsuza dek bekliyorum seni  Bir sabah erkenden seherle gel Kimseler görmeden gizlice gel Bülbüller ötmeden sessizce gel Yeter ki bana gel      
1289,Barış Manço,Gesi Bağları,Yeni Bir Gün,Gesi bağlarında dolanıyorum Yitirdim yarimi aman aranıyorum Yitirdim yarimi aman aranıyorum Bir tek selamına güveniyorum Gel otur yanıma hallarımı söyleyim Derdimden anlamaz ben o yari neyleyim  Gesi bağlarında üç top gülüm var Hey Allahtan korkmaz sana bana ölüm var Hey Allahtan korkmaz sana bana ölüm var Ölüm varsa bu Dünyada zulüm var Atma garip anam beni dağlar ardına Kimseler yanmasın anam yansın derdime   
1290,Barış Manço,Gibi Gibi,24 Ayar,Ben yaralı kurt sen kınalı kuzu biraz cilve aşkın biberi tuzu  Sanki biraz naz ediyorsun ama senin bana gönlün var gibi gibi  Yüzüme karşı git diyorsun ama sanki gözlerin kal der gibi gibi    Arpa buğday yan yana orak istemez   Yağız at şahlandımı durak dinlemez   Sanki biraz naz ediyorsun ama senin bana gönlün var gibi gibi  Yüzüme karşı git diyorsun ama sanki gözlerin kal der gibi gibi  Yeter çektiğim insaf et gayri senin bana gönlün var gibi gibi    Zehirin şifası süt ile incir ellerim kelepçe yüreğim zincir  Sende biraz naz ediyorsun ama yinede bana gönlün var gibi gibi  Yüzüme karşı git diyorsun ama sanki gözlerin kal der gibi gibi    Kimse sevemez benim gibi seni kırk yılda bir gelir Barış gibisi  Sende biraz naz ediyorsun ama yinede bana gönlün var gibi gibi  Yüzüme karşı git diyorsun ama sanki gözlerin kal der gibi gibi  Yeter çektiğim insaf et gayri senin bana gönlün var gibi gibi   
1291,Barış Manço,Good Golly Miss Molly,Mançoloji Cd 1,Good golly miss molly Sure like to ball A good golly miss molly Sure like to ball When your rockin and a rollin Can't you hear your mama call Take it easy miss molly When you walk with me I said take it easy miss molly Yeya when you walk with me Tell ye when ye rockin and a rollin Ye you just rock around my feet From the early early morning Till early early night When I caught miss molly rockin in the hours of blue light Good golly miss Molly Sure like to ball A when your rockin and a rollin     
1292,Barış Manço,Gönül Dağı,Ben Bilirim,Gönül dağı yağmur yağmur varan olunca  Akar can üstüne sel gizli gizli  Bir tenhada can cananı bulunca  Sinemi yaralar yar oy yar oy yar oy yar   Dil gizli gizli Dil gizli gizli  Sinemi yaralar yar oy yar oy yar oy yar  Dil gizli gizli Dil gizli gizli   Dost elinden gel olmazsa varılmaz  Rızasız bahçenin gülü verilmez  Kalpten kalbe bir yol vardır görülmez  Gönülden gönüle gider yar oy yar oy yar oy yar   
1293,Barış Manço,Gönül Ferman Dinlemiyor,Sahibinden İhtiyaçtan,diyar diyar dolaştım ben yollara düştüm derdinden her çiçekte gördüm seni kara toprak ver yarimi yaza yaza bitti kalem  bir gün elbet dolar çilem ben bu yola kurban olam kara toprak ver yarimi  gönül ferman dinlemiyor bu ayrılık çok acı gönül ferman dinlemiyor yok mu bunun ilacı     
1294,Barış Manço,Kol Düğmeleri,Dağlar Dağlar,Hatırlarım bugün gibi sessiz geçen son geceyi Başın öne eğik bir suçlu gibi bana verdiğin hediyeyi İki küçük kol düğmesi bütün bir aşk hikayesi İki düğme iki ayrı kolda bizim gibi ayrı yolda  Akşam olunca sustururum herkesi her her şeyi Gelir kol düğmelerimin birleşme saati Usul usul çıkarır koyarım kutuya yan yana Bitsin bu işkence kalsınlar bir arada  Heyhat sabah gün ışıldar yalnız gece buluşanlar Yaşlı gözlerle ayrılırlar düğmeler gibi Bizim gibi bizim gibi ayrılırlar bizim gibi ayrılırlar   
1295,Barış Manço,Küheylan,Ben Bilirim,Urfa Diyarbakır gezdim hele hele yar yar Otuziki sancak saydım hele hele yar yar Neslihan derler güzelim adını duydum Gül yüzünü görmeye geldim Kalk gidelim küheylan uçalım gayri Neslihana varalım gayri Kalk gidelim küheylan uçalım gayri Neslihana varalım gayri  Rumelinde pek çok gezdim hele hele yar yar Tuna boyunda dolandım hele hele yar yar Aslıhan derler güzelim adını duydum Gül yüzünü görmeye geldim     
1296,Barış Manço,La Casbadella Mamma,24 Ayar,"Corre un fiume   fra quelle montagne   Li c'e' un fiore   Nella casa grande   ti ofrira il vino   Se lo chiederai e   E ti servira' bene   Perche' tu sei bello e giovane   Come il suo grande amor     Puoi sognar quel che vuoi   Ma aver non puoi   I suo baci le sue labra   Son soltanto suoi   Puoi sognar quel che vuoi     eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Ma aver non puoi   Il suo cuore il suo amore   Son soltanto suoi   Non c'e' altro da dir   Nella casa della mamma tulipano     Stai dubitando le cose che ti dico   Ma e pura verita   Credimi amico   Non fare l'errore della mia gioventu'   Mai a non credere a gli altri   Gli spezzato il cuor rovinoto il cuor   Ero il suo grande amor     Puoi Sognar....   "
1297,Barış Manço,Lady Of The Sevent Sky,Baris Mancho,Fading pages from the scrapbook Of the many hands of time Memories of a million years You spill into my mind Lady of the sevent sky You greet me then you`re gone Carrying all you secrets But your voice still lingers on See me oh cant you see who i am? See me oh cant you see who i am? Lady your face is hidden from my sight Memory has cast its shadow Shadow on your light Lady of the seventh sky You greet me then you`re gone Carrying all you secrets But your voice still lingers on     
1298,Barış Manço,Lahburger,24 Ayar,Evvel zaman içinde kalbur saman içinde Kaf dağının ardında uzak bir ülkede Kozu paylaşmak için iki düşman kabile Seçtiler iki civan sürdüler beni dare Biri aslan yürekli miyav kartal misali Biri ürkek bakışlı anka kuşu sanki Çektiler silahları çünkü ilahlar kurban istediler Töreler aşk dinlemez yalnız emreder  Hamburger gençliğin sevgilisi Hamburger sevdanın yanık sesi Hamburger çift kaşarlı bir rüya Hamburger olmaz güzelin böylesi Biraz soğan biraz ketçap Salata malata hardal ketçap Hamburger bu aşk fizik ötesi Hamburger çıtır çıtır patates ile Hamburger dilinmiş turşu ile Hamburger batıya açılan pencere Hamburger pencereden uçtu tencere Biraz soğan biraz ketçap Salata malata hardal ketçap  Lahmacun lahmacun  Dünyayı dolaş benzeri yoktur edalı işveli lahmacun Sen sofranı kur yemeyen toktur şifalı cilveli lahmacun Mis gibi tereyağlı envai bahar biberli sumaklı lahmacun Beş dakika pişir tam orta karar ceylan bakışlı lahmacun  Hamburger yaşlı genç ayırt etmez Hamburger esmer sarışın fark etmez Hamburger güler yüzlü herkese Hamburger oda güler naz etme     
1299,Barış Manço,Lambaya Püf de,Ben Bilirim,Lambaya püf de hoh deme püf de  Perdeyi ört kız çekmede ört kız  Lambaya püf de hoh deme püf de  Perdeyi ört kız açmada ört kız    Kol sarıyor kol basıyor   Gız ben yanıyor ben yanıyorum sana gız  Lambaya püf de hoh deme püf de  Perdeyi ört kız çekmede ört kız   
1300,Barış Manço,Little Darling,Baris Mancho,01 Little Darling  Leaving on the first plane home  My trials are over  Mr. Pilot take me back  Its in your power  Take me to the one I love  Been waiting long enough  I long to be back home again  Little Darling we'll be kissing  Little Darling you've been missing  Little Darling all my love for you  Little Darling I'm so homesick  Little Darling coming back quick  Little Darling bringing love for you  I long for you warm touch  Skyways and byways  
1301,Barış Manço,Lonaly Man,Baris Mancho,Years ago i dreamt of the life i`d lead Years ago i thought of the things i`d do Years ago i dreamt of the girl i`d love When i grew older To be a young man To be a grown man To take my place in the world Lonely Lonely Lonely i`m lonely..Lonely man I grew up went to work and left my dreams I grew up found that life has hidden sides I grew up tested things with my own hands Then i met a young girl     
1302,Barış Manço,Lory,Mançoloji Cd 2,"Years ago I dreamt ot the life I'd leed  Years ago I thought of the things I'd do  Years ago I dreamt of the girl I'd love  When I grew older  To be a young man  To be a grown man  to take my place in the world  Lory Lory, Lory Lory, Lory Lory,  Lory Lory Ohhh...  I grew up went to work and left my dreams  I grew up found that life has hidden sides  I grew up tested things with my own hands  Then I met a young girl  To share my story  To love and marry  And proudly carry to my home  Lory Lory, Lory Lory, Lory Lory,  Lory Lory Ohhh...   "
1303,Barış Manço,Lucky Road,Baris Mancho,Lucky Road Lucky Road Lucky Road Just keep going till its leads you to gold And one day you`ll be rich Or you`ll rot in the ditch Lucky Road Lucky Road Lucky Road Go on day after day after day Just learn to take what it brings in your way Dont you try to push the fate You just have to learn to wait Day after day day after day day after day Keep your eye to the future     
1304,Barış Manço,Mahkum,24 Ayar,"koca ekmeği paylaşmak dururken  tek bir lokmanın kavgası burda işte sonunda yalnızız başbaşa kırık bir sazın son telleri gibi  mahkum, mahkum ettik kendimizi yalnız ve yanyana yaşamaya mahkum, mahkum ettik kendimizi sonsuza dek böyle yaşamaya sevmek nedir öğrenmeden gençliği görmeden yaşlanmaya  gözlerden uzak sevişmek dururken iç dünyamızı korumak burda işte sonunda yalnızız başbaşa     "
